[RUN] ALT_HOLD hover=1600 target=10.00 kp=0.80 ki=0.00 kd=70.00 tofFull=3.60 tofZero=3.80
[FLT] ms,state,phase,alt,lowRel,tof,tofW,baro,cbaro,src,setpt,fV,usedV,bfV,derV,vsrc,desV,aErr,vErr,P,I,rawThr,thr,minThr,maxThr,sat,accX,accY,accZ,gyroX,gyroY,gyroZ,roll,pitch,yaw,cycle,sensors,rcThr,rcArm,rcAngle,vbat,amps,diag
[FLT] 8111,10,cascade,2.857,2.857,-1.000,0,3.210,2.997,0,2.705,0.204,44,44,-1,1,-0.125,-0.213,-0.329,-23,-0,1577,1576,1300,1900,0,83,47,617,636,397,10322,13.5,0.6,102,125,35,1500,1800,1800,11.3,8.35,31
[FLT] 8193,10,cascade,2.857,2.857,-1.000,0,3.210,2.997,0,2.738,0.325,36,36,-1,1,-0.126,-0.217,-0.451,-32,-0,1568,1568,1300,1900,0,83,47,617,636,397,10322,13.5,0.6,102,125,35,1500,1800,1800,11.3,9.15,31
[FLT] 8270,10,cascade,2.961,2.961,2.961,35,3.260,3.057,3,2.769,0.177,-1,33,-1,0,-0.134,-0.245,-0.311,-22,-0,1578,1578,1300,1900,0,72,18,533,-775,204,9983,-7.7,-7.0,338,125,35,1500,1800,1800,11.3,9.15,31
[FLT] 8352,10,cascade,2.961,2.961,2.961,35,3.330,3.127,3,2.802,0.263,30,42,30,0,-0.132,-0.238,-0.395,-28,-0,1572,1572,1300,1900,0,72,18,533,-775,204,9983,-7.7,-7.0,338,124,35,1500,1800,1800,11.3,8.40,31
[FLT] 8434,10,cascade,2.900,2.900,2.900,100,3.430,3.190,1,2.834,0.493,63,63,30,1,-0.126,-0.214,-0.619,-43,-0,1557,1556,1300,1900,0,48,-20,503,557,0,10361,-7.7,-7.0,338,124,35,1500,1800,1800,11.3,8.40,31
[FLT] 8515,10,cascade,2.900,2.900,2.900,35,3.520,3.280,3,2.867,0.359,30,86,30,0,-0.107,-0.141,-0.466,-33,-0,1567,1567,1300,1900,0,48,-20,503,557,0,10361,1.3,9.4,213,125,35,1500,1800,1800,11.3,8.40,31
[FLT] 8597,10,cascade,2.602,2.602,2.602,100,3.550,3.242,1,2.900,0.535,77,77,30,1,0.110,0.137,-0.425,-30,-0,1570,1570,1300,1900,0,48,-20,503,557,0,10361,1.3,9.4,213,125,35,1500,1800,1800,11.3,8.57,31
[FLT] 8676,10,cascade,2.602,2.602,2.602,35,3.630,3.322,3,2.931,0.373,30,79,30,0,0.158,0.217,-0.215,-15,-0,1585,1584,1300,1900,0,65,112,526,-849,203,10208,3.8,-6.6,86,125,35,1500,1800,1800,11.3,8.57,31
[FLT] 8757,10,cascade,2.243,2.243,2.243,100,3.790,3.242,1,2.964,0.803,104,104,30,1,0.243,0.480,-0.560,-39,-0,1561,1560,1300,1900,0,65,112,526,-849,203,10208,3.8,-6.6,86,125,35,1500,1800,1800,11.3,8.42,31
[FLT] 8839,10,cascade,2.243,2.243,2.243,35,3.910,3.362,3,2.996,0.361,17,130,17,0,0.250,0.645,-0.111,-8,-0,1592,1592,1300,1900,0,69,9,513,341,74,10180,3.8,-6.6,86,125,35,1500,1800,1800,11.3,8.42,31
[FLT] 8920,10,cascade,2.243,2.243,2.243,35,3.960,3.412,3,3.029,0.228,17,126,17,0,0.250,0.717,0.022,2,0,1602,1601,1300,1900,0,69,9,513,341,74,10180,-5.7,3.1,321,124,35,1500,1800,1800,11.3,8.42,31
[FLT] 9002,10,cascade,2.552,2.552,2.552,100,3.950,3.316,1,3.062,0.530,91,91,17,1,0.201,0.351,-0.328,-23,-0,1577,1577,1300,1900,0,69,9,513,341,74,10180,-5.7,3.1,321,124,35,1500,1800,1800,11.3,7.92,31
[FLT] 9080,10,cascade,2.523,2.523,2.523,100,3.970,3.256,1,3.093,0.485,63,63,17,1,0.225,0.424,-0.260,-18,-0,1582,1581,1300,1900,0,57,82,502,535,581,10500,12.6,-0.7,190,124,35,1500,1800,1800,11.3,7.92,31
[FLT] 9162,10,cascade,2.523,2.523,2.523,35,4.010,3.222,3,3.126,0.356,17,49,17,0,0.249,0.496,-0.107,-8,-0,1592,1592,1300,1900,0,57,82,502,535,581,10500,12.6,-0.7,190,125,35,1500,1800,1800,11.3,8.32,31
[FLT] 9244,10,cascade,2.523,2.523,2.523,35,4.130,3.342,3,3.158,0.226,17,60,17,0,0.250,0.568,0.024,2,0,1602,1601,1300,1900,0,68,30,559,-904,-6,10499,12.6,-0.7,190,125,35,1500,1800,1800,11.3,8.32,31
[FLT] 9325,10,cascade,2.523,2.523,2.523,35,4.360,3.572,3,3.191,0.187,17,119,17,0,0.250,0.612,0.063,4,0,1604,1604,1300,1900,0,68,30,559,-904,-6,10499,-9.1,-5.2,61,124,35,1500,1800,1800,11.3,8.32,31
[FLT] 1,8,landing,2.523,2.523,2.523,35,4.390,3.602,3,3.191,0.180,17,131,17,0,-0.350,0.000,-0.530,-63,0,1397,1397,1380,1680,0,68,30,559,-904,-6,10499,-9.1,-5.2,61,124,35,1500,1800,1800,11.3,8.05,31
[FLT] 82,8,landing,3.175,3.175,3.175,100,4.340,3.495,1,3.191,0.878,112,112,17,1,-0.350,0.000,-1.228,-147,0,1313,1380,1380,1680,-1,75,59,312,368,627,10922,-9.1,-5.2,61,124,35,1500,1800,1800,11.3,8.05,31
[FLT] 164,8,landing,3.175,3.175,3.175,35,4.220,3.375,3,3.191,0.386,17,38,17,0,-0.350,0.000,-0.736,-88,0,1372,1380,1380,1680,-1,75,59,312,368,627,10922,6.3,14.3,290,124,35,1500,1800,1800,11.3,8.05,31
[FLT] 246,8,landing,2.810,2.810,2.810,35,4.220,3.328,3,3.191,0.239,21,0,21,0,-0.350,0.000,-0.589,-70,0,1390,1390,1380,1680,0,75,59,312,368,627,10922,6.3,14.3,290,124,35,1500,1800,1800,11.3,6.70,31
[FLT] 324,8,landing,2.810,2.810,2.810,35,4.240,3.348,3,3.191,0.219,21,0,21,0,-0.350,0.000,-0.569,-68,0,1392,1392,1380,1680,0,64,79,403,-1249,94,10453,4.5,-14.7,160,124,35,1500,1800,1800,11.3,6.70,31
[FLT] 406,8,landing,2.810,2.810,2.810,35,4.340,3.448,3,3.191,0.213,21,9,21,0,-0.350,0.000,-0.563,-67,0,1393,1393,1380,1680,0,64,79,403,-1249,94,10453,4.5,-14.7,160,124,35,1500,1800,1800,11.4,5.70,31
[FLT] 487,8,landing,2.276,2.276,2.276,100,4.350,3.333,1,3.191,0.242,28,28,21,1,-0.350,0.000,-0.592,-70,0,1390,1390,1380,1680,0,76,8,391,945,421,10264,4.5,-14.7,160,124,35,1500,1800,1800,11.4,5.70,31
[FLT] 569,8,landing,2.247,2.247,2.247,100,4.270,3.149,1,3.191,0.156,7,7,21,1,-0.350,0.000,-0.506,-60,0,1400,1400,1380,1680,0,76,8,391,945,421,10264,-3.4,14.0,35,124,35,1500,1800,1800,11.4,5.70,31
[FLT] 651,8,landing,2.247,2.247,2.247,35,4.220,3.099,3,3.191,0.072,-5,-11,-5,0,-0.350,0.000,-0.422,-50,0,1410,1410,1380,1680,0,76,8,391,945,421,10264,-3.4,14.0,35,124,35,1500,1800,1800,11.4,5.80,31
[FLT] 730,8,landing,2.247,2.247,2.247,35,4.280,3.159,3,3.191,-0.011,-5,0,-5,0,-0.350,0.000,-0.339,-40,0,1420,1420,1380,1680,0,32,59,542,-1897,-925,8949,4.6,-13.6,280,124,35,1500,1800,1800,11.4,5.80,31
[FLT] 812,8,landing,2.247,2.247,2.247,35,4.240,3.119,3,3.191,-0.038,-5,0,-5,0,-0.350,0.000,-0.312,-37,0,1423,1423,1380,1680,0,32,59,542,-1897,-925,8949,4.6,-13.6,280,124,35,1500,1800,1800,11.4,6.70,31
[FLT] 894,8,landing,2.761,2.761,2.761,100,4.220,3.075,1,3.191,-0.051,-6,-6,-5,1,-0.350,0.000,-0.299,-35,0,1425,1425,1380,1680,0,61,12,503,-385,2140,9747,4.6,-13.6,280,124,35,1500,1800,1800,11.4,6.70,31
[FLT] 976,8,landing,2.822,2.822,2.822,100,4.060,2.921,1,3.191,-0.192,-36,-36,-5,1,-0.350,0.000,-0.158,-18,0,1442,1442,1380,1680,0,61,12,503,-385,2140,9747,-15.1,24.9,171,124,35,1500,1800,1800,11.4,6.70,31
[FLT] 1058,8,landing,2.822,2.822,2.822,35,3.890,2.751,3,3.191,-0.092,-5,-94,-5,0,-0.350,0.000,-0.258,-30,0,1430,1430,1380,1680,0,61,12,503,-385,2140,9747,-15.1,24.9,171,124,35,1500,1800,1800,11.4,6.77,31
[FLT] 1136,8,landing,2.822,2.822,2.822,35,3.670,2.531,3,3.191,-0.064,-5,-152,-5,0,-0.350,0.000,-0.286,-34,0,1426,1426,1380,1680,0,40,52,582,691,-190,9272,35.4,-7.3,56,124,35,1500,1800,1800,11.4,6.77,31
[FLT] 1217,8,landing,2.271,2.271,2.271,100,3.370,2.253,1,3.191,-1.001,-221,-221,-5,1,-0.350,0.000,0.651,78,0,1538,1538,1380,1680,0,40,52,582,691,-190,9272,35.4,-7.3,56,125,35,1500,1800,1800,11.4,6.40,31
[FLT] 1299,8,landing,2.271,2.271,2.271,35,3.260,2.143,3,3.191,-0.337,-5,-250,-5,0,-0.350,0.000,-0.013,-1,0,1459,1459,1380,1680,0,51,69,780,-1588,-258,7547,35.4,-7.3,56,125,35,1500,1800,1800,11.4,6.40,31
[FLT] 1381,8,landing,2.271,2.271,2.271,35,3.380,2.263,3,3.191,-0.137,-5,-168,-5,0,-0.350,0.000,-0.213,-25,0,1435,1435,1380,1680,0,51,69,780,-1588,-258,7547,-26.7,-17.6,317,125,35,1500,1800,1800,11.4,6.40,31
[FLT] 1464,8,landing,2.271,2.271,2.271,35,3.290,2.173,3,3.191,-0.235,-39,-109,-39,0,-0.350,0.000,-0.115,-13,0,1447,1447,1380,1680,0,51,69,780,-1588,-258,7547,-26.7,-17.6,317,125,35,1500,1800,1800,11.4,6.87,31
[FLT] 1543,8,landing,1.297,1.297,1.297,100,3.170,1.979,1,3.191,-0.648,-108,-108,-39,1,-0.350,0.000,0.298,35,0,1495,1495,1380,1680,0,38,62,490,1402,-117,9890,-26.7,-17.6,317,125,35,1500,1800,1800,11.4,6.87,31
[FLT] 1624,8,landing,1.297,1.297,1.297,35,3.120,1.929,3,3.191,-0.468,-39,-104,-39,0,-0.350,0.000,0.118,14,0,1474,1474,1380,1680,0,38,62,490,1402,-117,9890,21.3,18.7,187,125,35,1500,1800,1800,11.4,6.87,31
[FLT] 1707,8,landing,1.629,1.629,1.629,35,3.230,2.013,3,3.191,-0.524,-39,-50,-39,0,-0.350,0.000,0.174,20,0,1480,1480,1380,1680,0,38,62,490,1402,-117,9890,21.3,18.7,187,125,35,1500,1800,1800,11.4,6.70,31
[FLT] 1785,8,landing,1.629,1.629,1.629,35,3.120,1.903,3,3.191,-0.432,-39,-31,-39,0,-0.350,0.000,0.082,9,0,1469,1469,1380,1680,0,6,105,582,-2512,57,6059,2.5,-18.0,104,125,35,1500,1800,1800,11.4,6.70,31
[FLT] 1867,8,landing,2.240,2.240,2.240,100,3.090,1.934,1,3.191,-0.447,-49,-49,-39,1,-0.350,0.000,0.097,11,0,1471,1471,1380,1680,0,6,105,582,-2512,57,6059,2.5,-18.0,104,125,35,1500,1800,1800,11.3,7.27,31
[FLT] 1949,8,landing,2.240,2.240,2.240,35,3.030,1.874,3,3.191,-0.407,-39,-46,-39,0,-0.350,0.000,0.057,6,0,1466,1466,1380,1680,0,73,-2,494,1991,1627,9332,2.5,-18.0,104,125,35,1500,1800,1800,11.3,7.27,31
[FLT] 2030,8,landing,2.085,2.085,2.085,100,2.810,1.723,1,3.191,-0.610,-86,-86,-39,1,-0.350,0.000,0.260,31,0,1491,1491,1380,1680,0,73,-2,494,1991,1627,9332,-1.8,12.3,10,124,35,1500,1800,1800,11.3,7.27,31
[FLT] 2112,8,landing,2.085,2.085,2.085,35,2.670,1.583,3,3.191,-0.456,-39,-133,-39,0,-0.350,0.000,0.106,12,0,1472,1472,1380,1680,0,73,-2,494,1991,1627,9332,-1.8,12.3,10,124,35,1500,1800,1800,11.4,6.92,31
[FLT] 2190,8,landing,2.085,2.085,2.085,35,2.520,1.433,3,3.191,-0.411,-39,-154,-39,0,-0.350,0.000,0.061,7,0,1467,1467,1380,1680,0,2,158,373,1441,-539,5978,27.8,-21.8,293,124,35,1500,1800,1800,11.4,6.92,31
[FLT] 2271,8,landing,2.085,2.085,2.085,35,2.250,1.163,3,3.191,-0.396,-39,-203,-39,0,-0.350,0.000,0.046,5,0,1465,1465,1380,1680,0,2,158,373,1441,-539,5978,27.8,-21.8,293,124,35,1500,1800,1800,11.4,6.22,31
[FLT] 2353,8,landing,2.805,2.805,2.805,35,2.180,1.314,3,3.191,-0.869,-40,-215,-40,0,-0.350,0.000,0.519,62,0,1522,1522,1380,1680,0,41,26,380,640,1187,4743,27.8,-21.8,293,124,35,1500,1800,1800,11.4,6.22,31
[FLT] 2434,8,landing,2.697,2.697,2.697,100,2.150,1.470,1,3.191,-1.149,-173,-173,-40,1,-0.350,0.000,0.799,95,0,1555,1555,1380,1680,0,41,26,380,640,1187,4743,-6.1,-25.5,225,125,35,1500,1800,1800,11.4,6.22,31
[FLT] 2517,8,landing,2.677,2.677,2.677,100,2.230,1.702,1,3.191,-0.876,-94,-94,-40,1,-0.350,0.000,0.526,63,0,1523,1523,1380,1680,0,41,26,380,640,1187,4743,-6.1,-25.5,225,125,35,1500,1800,1800,11.3,7.62,31
[FLT] 2595,8,landing,2.677,2.677,2.677,35,2.300,1.905,3,3.191,-0.626,-40,-35,-40,0,-0.350,0.000,0.276,33,0,1493,1493,1380,1680,0,8,31,697,2711,816,4246,13.1,-1.1,163,125,35,1500,1800,1800,11.3,7.62,31
[FLT] 2677,8,landing,2.677,2.677,2.677,35,2.190,1.795,3,3.191,-0.468,-40,-15,-40,0,-0.350,0.000,0.118,14,0,1474,1474,1380,1680,0,8,31,697,2711,816,4246,13.1,-1.1,163,124,35,1500,1800,1800,11.3,6.85,31
[FLT] 2759,8,landing,2.132,2.132,2.132,100,1.890,1.588,1,3.191,-0.632,-89,-89,-40,1,-0.350,0.000,0.282,33,0,1493,1493,1380,1680,0,9,51,360,3846,798,3249,13.1,-1.1,163,124,35,1500,1800,1800,11.3,6.85,31
